timeStep;prevStat;prevAct;prevArg;obtRewd;oldQVal;newQVal;randAct
3780;MocafeStateMocafeState<-595394, 297705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-177311310170.0;0.0;-35462262034.0;true
3781;MocafeStateMocafeState<-595594, 297805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-177430430570.0;0.0;-35486086114.0;true
3782;MocafeStateMocafeState<-595794, 297905.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-177430432170.0;0.0;-35486086434.0;false
3783;MocafeStateMocafeState<-595594, 297805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-177430430570.0;0.0;-35486086114.0;true
3784;MocafeStateMocafeState<-595794, 297905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-177549590970.0;0.0;-35509918194.0;true
3785;MocafeStateMocafeState<-595994, 298005.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-177549592570.0;0.0;-35509918514.0;false
3786;MocafeStateMocafeState<-595794, 297905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-177549590970.0;0.0;-35509918194.0;true
3787;MocafeStateMocafeState<-595994, 298005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-177668791370.0;0.0;-35533758274.0;true
3788;MocafeStateMocafeState<-596194, 298105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-177788031770.0;0.0;-35557606354.0;true
3789;MocafeStateMocafeState<-596394, 298205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-177907312170.0;0.0;-35581462434.0;true
3790;MocafeStateMocafeState<-596594, 298305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-178026632570.0;0.0;-35605326514.0;true
3791;MocafeStateMocafeState<-596794, 298405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-178145992970.0;0.0;-35629198594.0;true
3792;MocafeStateMocafeState<-596994, 298505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-178265393370.0;0.0;-35653078674.0;true
3793;MocafeStateMocafeState<-597194, 298605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-178384833770.0;0.0;-35676966754.0;true
3794;MocafeStateMocafeState<-597394, 298705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-178504314170.0;0.0;-35700862834.0;true
3795;MocafeStateMocafeState<-597594, 298805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-178623834570.0;0.0;-35724766914.0;true
3796;MocafeStateMocafeState<-597794, 298905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-178743394970.0;0.0;-35748678994.0;true
3797;MocafeStateMocafeState<-597994, 299005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-178862995370.0;0.0;-35772599074.0;true
3798;MocafeStateMocafeState<-598194, 299105.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-178922816370.0;0.0;-35784563274.0;false
3799;MocafeStateMocafeState<-598194, 299105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-178982635770.0;0.0;-35796527154.0;true
3800;MocafeStateMocafeState<-598394, 299205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-179102316170.0;0.0;-35820463234.0;true
3801;MocafeStateMocafeState<-598594, 299305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-179222036570.0;0.0;-35844407314.0;true
3802;MocafeStateMocafeState<-598794, 299405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-179341796970.0;0.0;-35868359394.0;true
3803;MocafeStateMocafeState<-598994, 299505.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-179401697970.0;0.0;-35880339594.0;false
3804;MocafeStateMocafeState<-598994, 299505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-179461597370.0;0.0;-35892319474.0;true
3805;MocafeStateMocafeState<-599194, 299605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-179581437770.0;0.0;-35916287554.0;true
3806;MocafeStateMocafeState<-599394, 299705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-179701318170.0;0.0;-35940263634.0;true
3807;MocafeStateMocafeState<-599594, 299805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-179821238570.0;0.0;-35964247714.0;true
3808;MocafeStateMocafeState<-599794, 299905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-179941198970.0;0.0;-35988239794.0;true
3809;MocafeStateMocafeState<-599994, 300005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-180061199370.0;0.0;-36012239874.0;true
3810;MocafeStateMocafeState<-600194, 300105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-180181239770.0;0.0;-36036247954.0;true
3811;MocafeStateMocafeState<-600394, 300205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-180301320170.0;0.0;-36060264034.0;true
3812;MocafeStateMocafeState<-600594, 300305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-180421440570.0;0.0;-36084288114.0;true
3813;MocafeStateMocafeState<-600794, 300405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-180541600970.0;0.0;-36108320194.0;true
3814;MocafeStateMocafeState<-600994, 300505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-180661801370.0;0.0;-36132360274.0;true
3815;MocafeStateMocafeState<-601194, 300605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-180782041770.0;0.0;-36156408354.0;true
3816;MocafeStateMocafeState<-601394, 300705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-180902322170.0;0.0;-36180464434.0;true
3817;MocafeStateMocafeState<-601594, 300805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-181022642570.0;0.0;-36204528514.0;true
3818;MocafeStateMocafeState<-601794, 300905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-181143002970.0;0.0;-36228600594.0;true
3819;MocafeStateMocafeState<-601994, 301005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-181263403370.0;0.0;-36252680674.0;true
3820;MocafeStateMocafeState<-602194, 301105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-181383843770.0;0.0;-36276768754.0;true
3821;MocafeStateMocafeState<-602394, 301205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-181504324170.0;0.0;-36300864834.0;true
3822;MocafeStateMocafeState<-602594, 301305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-181624844570.0;0.0;-36324968914.0;true
3823;MocafeStateMocafeState<-602794, 301405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-181745404970.0;0.0;-36349080994.0;true
3824;MocafeStateMocafeState<-602994, 301505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-181866005370.0;0.0;-36373201074.0;true
3825;MocafeStateMocafeState<-603194, 301605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-181986645770.0;0.0;-36397329154.0;true
3826;MocafeStateMocafeState<-603394, 301705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-182107326170.0;0.0;-36421465234.0;true
3827;MocafeStateMocafeState<-603594, 301805.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-182167687170.0;0.0;-36433537434.0;false
3828;MocafeStateMocafeState<-603594, 301805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-182228046570.0;0.0;-36445609314.0;true
3829;MocafeStateMocafeState<-603794, 301905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-182348806970.0;0.0;-36469761394.0;true
3830;MocafeStateMocafeState<-603994, 302005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-182469607370.0;0.0;-36493921474.0;true
3831;MocafeStateMocafeState<-604194, 302105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-182590447770.0;0.0;-36518089554.0;true
3832;MocafeStateMocafeState<-604394, 302205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-182711328170.0;0.0;-36542265634.0;true
3833;MocafeStateMocafeState<-604594, 302305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-182832248570.0;0.0;-36566449714.0;true
3834;MocafeStateMocafeState<-604794, 302405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-182953208970.0;0.0;-36590641794.0;true
3835;MocafeStateMocafeState<-604994, 302505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-183074209370.0;0.0;-36614841874.0;true
3836;MocafeStateMocafeState<-605194, 302605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-183195249770.0;0.0;-36639049954.0;true
3837;MocafeStateMocafeState<-605394, 302705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-183316330170.0;0.0;-36663266034.0;true
3838;MocafeStateMocafeState<-605594, 302805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-183437450570.0;0.0;-36687490114.0;true
3839;MocafeStateMocafeState<-605794, 302905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-183558610970.0;0.0;-36711722194.0;true
3840;MocafeStateMocafeState<-605994, 303005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-183679811370.0;0.0;-36735962274.0;true
3841;MocafeStateMocafeState<-606194, 303105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-183801051770.0;0.0;-36760210354.0;true
3842;MocafeStateMocafeState<-606394, 303205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-183922332170.0;0.0;-36784466434.0;true
3843;MocafeStateMocafeState<-606594, 303305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-184043652570.0;0.0;-36808730514.0;true
3844;MocafeStateMocafeState<-606794, 303405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-184165012970.0;0.0;-36833002594.0;true
3845;MocafeStateMocafeState<-606994, 303505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-184286413370.0;0.0;-36857282674.0;true
3846;MocafeStateMocafeState<-607194, 303605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-184407853770.0;0.0;-36881570754.0;true
3847;MocafeStateMocafeState<-607394, 303705.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-184468594770.0;0.0;-36893718954.0;false
3848;MocafeStateMocafeState<-607394, 303705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-184529334170.0;0.0;-36905866834.0;true
3849;MocafeStateMocafeState<-607594, 303805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-184650854570.0;0.0;-36930170914.0;true
3850;MocafeStateMocafeState<-607794, 303905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-184772414970.0;0.0;-36954482994.0;true
3851;MocafeStateMocafeState<-607994, 304005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-184894015370.0;0.0;-36978803074.0;true
3852;MocafeStateMocafeState<-608194, 304105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-185015655770.0;0.0;-37003131154.0;true
3853;MocafeStateMocafeState<-608394, 304205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-185137336170.0;0.0;-37027467234.0;true
3854;MocafeStateMocafeState<-608594, 304305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-185259056570.0;0.0;-37051811314.0;true
3855;MocafeStateMocafeState<-608794, 304405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-185380816970.0;0.0;-37076163394.0;true
3856;MocafeStateMocafeState<-608994, 304505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-185502617370.0;0.0;-37100523474.0;true
3857;MocafeStateMocafeState<-609194, 304605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-185624457770.0;0.0;-37124891554.0;true
3858;MocafeStateMocafeState<-609394, 304705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-185746338170.0;0.0;-37149267634.0;true
3859;MocafeStateMocafeState<-609594, 304805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-185868258570.0;0.0;-37173651714.0;true
3860;MocafeStateMocafeState<-609794, 304905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-185990218970.0;0.0;-37198043794.0;true
3861;MocafeStateMocafeState<-609994, 305005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-186112219370.0;0.0;-37222443874.0;true
3862;MocafeStateMocafeState<-610194, 305105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-186234259770.0;0.0;-37246851954.0;true
3863;MocafeStateMocafeState<-610394, 305205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-186356340170.0;0.0;-37271268034.0;true
3864;MocafeStateMocafeState<-610594, 305305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-186478460570.0;0.0;-37295692114.0;true
3865;MocafeStateMocafeState<-610794, 305405.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-186478462170.0;0.0;-37295692434.0;false
3866;MocafeStateMocafeState<-610594, 305305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-186478460570.0;0.0;-37295692114.0;true
3867;MocafeStateMocafeState<-610794, 305405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-186600620970.0;0.0;-37320124194.0;true
3868;MocafeStateMocafeState<-610994, 305505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-186722821370.0;0.0;-37344564274.0;true
3869;MocafeStateMocafeState<-611194, 305605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-186845061770.0;0.0;-37369012354.0;true
3870;MocafeStateMocafeState<-611394, 305705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-186967342170.0;0.0;-37393468434.0;true
3871;MocafeStateMocafeState<-611594, 305805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-187089662570.0;0.0;-37417932514.0;true
3872;MocafeStateMocafeState<-611794, 305905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-187212022970.0;0.0;-37442404594.0;true
3873;MocafeStateMocafeState<-611994, 306005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-187334423370.0;0.0;-37466884674.0;true
3874;MocafeStateMocafeState<-612194, 306105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-187456863770.0;0.0;-37491372754.0;true
3875;MocafeStateMocafeState<-612394, 306205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-187579344170.0;0.0;-37515868834.0;true
3876;MocafeStateMocafeState<-612594, 306305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-187701864570.0;0.0;-37540372914.0;true
3877;MocafeStateMocafeState<-612794, 306405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-187824424970.0;0.0;-37564884994.0;true
3878;MocafeStateMocafeState<-612994, 306505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-187947025370.0;0.0;-37589405074.0;true
3879;MocafeStateMocafeState<-613194, 306605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-188069665770.0;0.0;-37613933154.0;true
3880;MocafeStateMocafeState<-613394, 306705.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-188069667370.0;0.0;-37613933474.0;false
3881;MocafeStateMocafeState<-613194, 306605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-188069665770.0;0.0;-37613933154.0;true
3882;MocafeStateMocafeState<-613394, 306705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-188192346170.0;0.0;-37638469234.0;true
3883;MocafeStateMocafeState<-613594, 306805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-188315066570.0;0.0;-37663013314.0;true
3884;MocafeStateMocafeState<-613794, 306905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-188437826970.0;0.0;-37687565394.0;true
3885;MocafeStateMocafeState<-613994, 307005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-188560627370.0;0.0;-37712125474.0;true
3886;MocafeStateMocafeState<-614194, 307105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-188683467770.0;0.0;-37736693554.0;true
3887;MocafeStateMocafeState<-614394, 307205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-188806348170.0;0.0;-37761269634.0;true
3888;MocafeStateMocafeState<-614594, 307305.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-188867809170.0;0.0;-37773561834.0;false
3889;MocafeStateMocafeState<-614594, 307305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-188929268570.0;0.0;-37785853714.0;true
3890;MocafeStateMocafeState<-614794, 307405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-189052228970.0;0.0;-37810445794.0;true
3891;MocafeStateMocafeState<-614994, 307505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-189175229370.0;0.0;-37835045874.0;true
3892;MocafeStateMocafeState<-615194, 307605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-189298269770.0;0.0;-37859653954.0;true
3893;MocafeStateMocafeState<-615394, 307705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-189421350170.0;0.0;-37884270034.0;true
3894;MocafeStateMocafeState<-615594, 307805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-189544470570.0;0.0;-37908894114.0;true
3895;MocafeStateMocafeState<-615794, 307905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-189667630970.0;0.0;-37933526194.0;true
3896;MocafeStateMocafeState<-615994, 308005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-189790831370.0;0.0;-37958166274.0;true
3897;MocafeStateMocafeState<-616194, 308105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-189914071770.0;0.0;-37982814354.0;true
3898;MocafeStateMocafeState<-616394, 308205.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-189914073370.0;0.0;-37982814674.0;false
3899;MocafeStateMocafeState<-616194, 308105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-189914071770.0;0.0;-37982814354.0;true
3900;MocafeStateMocafeState<-616394, 308205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-190037352170.0;0.0;-38007470434.0;true
3901;MocafeStateMocafeState<-616594, 308305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-190160672570.0;0.0;-38032134514.0;true
3902;MocafeStateMocafeState<-616794, 308405.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-190222353570.0;0.0;-38044470714.0;false
3903;MocafeStateMocafeState<-616794, 308405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-190284032970.0;0.0;-38056806594.0;true
3904;MocafeStateMocafeState<-616994, 308505.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-190345733970.0;0.0;-38069146794.0;false
3905;MocafeStateMocafeState<-616994, 308505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-190407433370.0;0.0;-38081486674.0;true
3906;MocafeStateMocafeState<-617194, 308605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-190530873770.0;0.0;-38106174754.0;true
3907;MocafeStateMocafeState<-617394, 308705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-190654354170.0;0.0;-38130870834.0;true
3908;MocafeStateMocafeState<-617594, 308805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-190777874570.0;0.0;-38155574914.0;true
3909;MocafeStateMocafeState<-617794, 308905.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-190839655570.0;0.0;-38167931114.0;false
3910;MocafeStateMocafeState<-617794, 308905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-190901434970.0;0.0;-38180286994.0;true
3911;MocafeStateMocafeState<-617994, 309005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-191025035370.0;0.0;-38205007074.0;true
3912;MocafeStateMocafeState<-618194, 309105.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-191025036970.0;0.0;-38205007394.0;false
3913;MocafeStateMocafeState<-617994, 309005.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-190901436570.0;0.0;-38180287314.0;false
3914;MocafeStateMocafeState<-617794, 308905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-190901434970.0;0.0;-38180286994.0;true
3915;MocafeStateMocafeState<-617994, 309005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-191025035370.0;0.0;-38205007074.0;true
3916;MocafeStateMocafeState<-618194, 309105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-191148675770.0;0.0;-38229735154.0;true
3917;MocafeStateMocafeState<-618394, 309205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-191272356170.0;0.0;-38254471234.0;true
3918;MocafeStateMocafeState<-618594, 309305.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-191272357770.0;0.0;-38254471554.0;false
3919;MocafeStateMocafeState<-618394, 309205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-191272356170.0;0.0;-38254471234.0;true
3920;MocafeStateMocafeState<-618594, 309305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-191396076570.0;0.0;-38279215314.0;true
3921;MocafeStateMocafeState<-618794, 309405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-191519836970.0;0.0;-38303967394.0;true
3922;MocafeStateMocafeState<-618994, 309505.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-191519838570.0;0.0;-38303967714.0;false
3923;MocafeStateMocafeState<-618794, 309405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-191519836970.0;0.0;-38303967394.0;true
3924;MocafeStateMocafeState<-618994, 309505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-191643637370.0;0.0;-38328727474.0;true
3925;MocafeStateMocafeState<-619194, 309605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-191767477770.0;0.0;-38353495554.0;true
3926;MocafeStateMocafeState<-619394, 309705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-191891358170.0;0.0;-38378271634.0;true
3927;MocafeStateMocafeState<-619594, 309805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-192015278570.0;0.0;-38403055714.0;true
3928;MocafeStateMocafeState<-619794, 309905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-192139238970.0;0.0;-38427847794.0;true
3929;MocafeStateMocafeState<-619994, 310005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-192263239370.0;0.0;-38452647874.0;true
3930;MocafeStateMocafeState<-620194, 310105.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-192325260370.0;0.0;-38465052074.0;false
3931;MocafeStateMocafeState<-620194, 310105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-192387279770.0;0.0;-38477455954.0;true
3932;MocafeStateMocafeState<-620394, 310205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-192511360170.0;0.0;-38502272034.0;true
3933;MocafeStateMocafeState<-620594, 310305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-192635480570.0;0.0;-38527096114.0;true
3934;MocafeStateMocafeState<-620794, 310405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-192759640970.0;0.0;-38551928194.0;true
3935;MocafeStateMocafeState<-620994, 310505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-192883841370.0;0.0;-38576768274.0;true
3936;MocafeStateMocafeState<-621194, 310605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-193008081770.0;0.0;-38601616354.0;true
3937;MocafeStateMocafeState<-621394, 310705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-193132362170.0;0.0;-38626472434.0;true
3938;MocafeStateMocafeState<-621594, 310805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-193256682570.0;0.0;-38651336514.0;true
